team_id,team,player_id,name,year,hometown,high_school,previous_school,height,position,jersey,url,season
9013,Missouri Western,7786,Ambranette Storr,Senior,"Rockford, Ill.",Kankakee HS,Southwest Baptist,"5'8""",G,,https://www.gogriffons.com/sports/womens-basketball/roster/ambranette-storr/7786,2025-26
9081,Concordia-St. Paul,9797,Leah Dengerud,Senior,"Lino Lakes, Minn.",Totino-Grace HS,,"5'9""",G,1,https://www.cspbears.com/sports/womens-basketball/roster/leah-dengerud/9797,2025-26
9081,Concordia-St. Paul,9796,Ella Campbell,Junior,"Edina, Minn.",Edina HS,,"5'11""",G,4,https://www.cspbears.com/sports/womens-basketball/roster/ella-campbell/9796,2025-26
9081,Concordia-St. Paul,9800,Kierstin Kriewaldt,Junior,"Freedom, Wis.",Freedom HS,,"6'0""",F,5,https://www.cspbears.com/sports/womens-basketball/roster/kierstin-kriewaldt/9800,2025-26
9081,Concordia-St. Paul,9798,Lauren Feddema,Senior,"Buffalo, Minn.",Buffalo HS,,"5'9""",G,10,https://www.cspbears.com/sports/womens-basketball/roster/lauren-feddema/9798,2025-26
9081,Concordia-St. Paul,9806,Cierra Kortan,Freshman,"Sauk Centre, Minn.",Sauk Centre HS,,"5'7""",G,11,https://www.cspbears.com/sports/womens-basketball/roster/cierra-kortan/9806,2025-26
9081,Concordia-St. Paul,9807,Avery Moeller,Sophomore,"Rosemount, Minn.",Rosemount HS,Winona State,"5'10""",G,12,https://www.cspbears.com/sports/womens-basketball/roster/avery-moeller/9807,2025-26
9081,Concordia-St. Paul,9804,Ava Thompson,Redshirt Freshman,"Rosemount, Minn.",Rosemount HS,,"5'6""",G,14,https://www.cspbears.com/sports/womens-basketball/roster/ava-thompson/9804,2025-26
9081,Concordia-St. Paul,9803,Ashley Schuelke,Junior,"Carver, Minn.",Chaska HS,,"5'9""",G,15,https://www.cspbears.com/sports/womens-basketball/roster/ashley-schuelke/9803,2025-26
9081,Concordia-St. Paul,9808,Norah Danielson,Sophomore,"Delano, Minn.",Delano HS,Wayne State,"6'0""",G,20,https://www.cspbears.com/sports/womens-basketball/roster/norah-danielson/9808,2025-26
9081,Concordia-St. Paul,9801,Emma Mommsen,Junior,"Menomonie, Wis.",Menomonie HS,,"6'1""",C,22,https://www.cspbears.com/sports/womens-basketball/roster/emma-mommsen/9801,2025-26
9081,Concordia-St. Paul,9799,Lydia Haack,Senior,"Elk River, Minn.",Elk River HS,Upper Iowa,"5'3""",G,23,https://www.cspbears.com/sports/womens-basketball/roster/lydia-haack/9799,2025-26
9081,Concordia-St. Paul,9795,Ayana Bousum,Redshirt Freshman,"Marshfield, Wis.",Marshfield HS,,"5'11""",F,24,https://www.cspbears.com/sports/womens-basketball/roster/ayana-bousum/9795,2025-26
9081,Concordia-St. Paul,9809,Ella Kuhlman,Freshman,"Stacy, Minn.",North Branch HS,,"5'9""",G,25,https://www.cspbears.com/sports/womens-basketball/roster/ella-kuhlman/9809,2025-26
9081,Concordia-St. Paul,9805,Lauren Wilson,Junior,"Springville, Iowa",Springville HS,,"6'0""",F,30,https://www.cspbears.com/sports/womens-basketball/roster/lauren-wilson/9805,2025-26
9081,Concordia-St. Paul,9802,Cassidy Pitzl,Redshirt Freshman,"Forest Lake, Minn.",Forest Lake HS,,"6'0""",G,33,https://www.cspbears.com/sports/womens-basketball/roster/cassidy-pitzl/9802,2025-26
91,Cal Poly Pomona,5217,Jolleen Olia,Freshman,,,,,,1,https://www.broncoathletics.com/sports/womens-basketball/roster/jolleen-olia/5217,2025-26
91,Cal Poly Pomona,5218,Kadence Lloyd,Freshman,"Long Beach, CA",St. Anthony HS,,"5'9""",G,3,https://www.broncoathletics.com/sports/womens-basketball/roster/kadence-lloyd/5218,2025-26
91,Cal Poly Pomona,5211,Brielle Minor,Junior,"Los Angeles, CA",Santa Monica HS,Cal State Fullerton,"5'9""",G,4,https://www.broncoathletics.com/sports/womens-basketball/roster/brielle-minor/5211,2025-26
91,Cal Poly Pomona,5210,Hunter Hudson,Redshirt Sophomore,"Palmdale, CA",Chaminade HS,,"5'10""",F,5,https://www.broncoathletics.com/sports/womens-basketball/roster/hunter-hudson/5210,2025-26
91,Cal Poly Pomona,5209,Jeanette Fine,Graduate Student,"Las Vegas, NV",Canyon Springs HS,Hope International,"5'10""",F,11,https://www.broncoathletics.com/sports/womens-basketball/roster/jeanette-fine/5209,2025-26
91,Cal Poly Pomona,5219,Nia Anderson,Redshirt Sophomore,"Dublin, CA",Saint Mary’s HS,Cal Baptist,"5'6""",G,12,https://www.broncoathletics.com/sports/womens-basketball/roster/nia-anderson/5219,2025-26
91,Cal Poly Pomona,5216,Alexis Woodson,Senior,"American Canyon, CA",Monte Vista HS,Stanislaus State,"5'10""",G,13,https://www.broncoathletics.com/sports/womens-basketball/roster/alexis-woodson/5216,2025-26
91,Cal Poly Pomona,5220,Maddie Eade,Freshman,"San Francisco, CA",Sacred Heart Cathedral Preparatory,,"6'0""",F,14,https://www.broncoathletics.com/sports/womens-basketball/roster/maddie-eade/5220,2025-26
91,Cal Poly Pomona,5221,Brittney Tran,Freshman,,,,,,15,https://www.broncoathletics.com/sports/womens-basketball/roster/brittney-tran/5221,2025-26
91,Cal Poly Pomona,5213,Sydney Nelson,Junior,"Eastvale, CA",Roosevelt HS,,"6'0""",F,20,https://www.broncoathletics.com/sports/womens-basketball/roster/sydney-nelson/5213,2025-26
91,Cal Poly Pomona,5212,Mydrea Moore,Junior,"Hawthorne, CA",Leuzinger HS,,"6'0""",F,23,https://www.broncoathletics.com/sports/womens-basketball/roster/mydrea-moore/5212,2025-26
91,Cal Poly Pomona,5214,Keke Scott,Senior,"Rocklin, CA",Rocklin HS,,"5'9""",F,24,https://www.broncoathletics.com/sports/womens-basketball/roster/keke-scott/5214,2025-26
91,Cal Poly Pomona,5215,Andrea Stajic,Senior,"Arroyo Grande, CA",St. Joseph HS,Cal Poly SLO,"6'0""",G,27,https://www.broncoathletics.com/sports/womens-basketball/roster/andrea-stajic/5215,2025-26
91,Cal Poly Pomona,5208,Khamiyah Anderson,Junior,"Rialto, CA",Rialto HS,,"6'2""",C,31,https://www.broncoathletics.com/sports/womens-basketball/roster/khamiyah-anderson/5208,2025-26
91,Cal Poly Pomona,5222,Allysan Tse,Senior,"South Pasadena, CA",South Pasadena HS,,"5'8""",G,42,https://www.broncoathletics.com/sports/womens-basketball/roster/allysan-tse/5222,2025-26
929,Adams St.,9921,Mia Ervin,Freshman,"Las Vegas, Nev.",Spring Valley HS,,"5'8""",G,1,https://www.asugrizzlies.com/sports/womens-basketball/roster/mia-ervin/9921,2025-26
929,Adams St.,9922,Kya Blakley,Junior,"Tulsa, Okla.",Central HS,Northeastern Oklahoma A&M College,"5'8""",G,3,https://www.asugrizzlies.com/sports/womens-basketball/roster/kya-blakley/9922,2025-26
929,Adams St.,9928,Brya Brooklyn,Junior,"Norwalk, Cali.",Orangewood Academy,Daytona State College,"5'8""",G,4,https://www.asugrizzlies.com/sports/womens-basketball/roster/brya-brooklyn/9928,2025-26
929,Adams St.,9923,Jaden Ferris,Graduate Student,"Fort Washakie, Wyo.",Wyoming Indian HS,Haskell Indian Nations University / Rocky Mountain College,"5'4""",G,5,https://www.asugrizzlies.com/sports/womens-basketball/roster/jaden-ferris/9923,2025-26
929,Adams St.,9920,Elaina Watson,Graduate Student,"Farmington, N.M.",Piedra Vista HS,,"5'7""",G,11,https://www.asugrizzlies.com/sports/womens-basketball/roster/elaina-watson/9920,2025-26
929,Adams St.,9924,Brooklyn Long,Graduate Student,"Edmond, Okla.",Edmond Santa Fe HS,Oklahoma Christian University,"5'10""",F,12,https://www.asugrizzlies.com/sports/womens-basketball/roster/brooklyn-long/9924,2025-26
929,Adams St.,9925,Ashiian Hunter,Junior,"Mesa, Ariz.",Mesa HS,Mesa Community College,"5'3""",G,13,https://www.asugrizzlies.com/sports/womens-basketball/roster/ashiian-hunter/9925,2025-26
929,Adams St.,9926,Jada Hodges,Freshman,"Denver, Colo.",Regis Jesuit HS,,"6'0""",F,14,https://www.asugrizzlies.com/sports/womens-basketball/roster/jada-hodges/9926,2025-26
929,Adams St.,9919,Jada  Price,Sophomore,"Las Vegas, NV",Centennial HS,,"5'9""",G,15,https://www.asugrizzlies.com/sports/womens-basketball/roster/jada-price/9919,2025-26
929,Adams St.,9917,Kiiyani Anitielu,Senior,"Farmington, N.M.",Farmington HS,,"5'7""",G,21,https://www.asugrizzlies.com/sports/womens-basketball/roster/kiiyani-anitielu/9917,2025-26
929,Adams St.,9927,Amaya Martinez,Junior,"Shawnee, Okla.",Shawnee HS,Northeastern Oklahoma A&M College,"6'0""",F,22,https://www.asugrizzlies.com/sports/womens-basketball/roster/amaya-martinez/9927,2025-26
929,Adams St.,10034,Kaleigh Toenjes,Junior,"Chandler, Ariz.",Chandler Online Academy,Fort Scott CC / Pratt CC,"5'7""",G,24,https://www.asugrizzlies.com/sports/womens-basketball/roster/kaleigh-toenjes/10034,2025-26
929,Adams St.,9918,Taejhuan Hill,Sophomore,"Albuquerque, N.M.",Volcano Vista HS,,"6'0""",F,30,https://www.asugrizzlies.com/sports/womens-basketball/roster/taejhuan-hill/9918,2025-26
947,Arkansas Tech,5578,Madelyn  Atkins,Senior,"Beebe, Ark.",,Univ. of Denver,"5'8""",G,3,https://www.arkansastechsports.com/sports/womens-basketball/roster/madelyn-atkins/5578,2025-26
947,Arkansas Tech,5582,Marleigh Sellars,Sophomore,"Salem, Ark.",,Salem HS,"5'7""",G,5,https://www.arkansastechsports.com/sports/womens-basketball/roster/marleigh-sellars/5582,2025-26
947,Arkansas Tech,5583,Hayleigh  Wyrick,Senior,"Pearcy, Ark.",,Lake Hamilton HS,"5'8""",G,23,https://www.arkansastechsports.com/sports/womens-basketball/roster/hayleigh-wyrick/5583,2025-26
947,Arkansas Tech,5581,ClaraGrace Prater,Redshirt Senior,"Vilonia, Ark.",,Vilonia HS,"5'10""",G,24,https://www.arkansastechsports.com/sports/womens-basketball/roster/claragrace-prater/5581,2025-26
947,Arkansas Tech,5579,AbbiGrace Cunningham,Sophomore,"Atkins, Ark.",,Cabot HS,"6'1""",F,33,https://www.arkansastechsports.com/sports/womens-basketball/roster/abbigrace-cunningham/5579,2025-26
947,Arkansas Tech,5580,Dessie McCarty,Sophomore,"Mount Vernon, Ark.",,Mount Vernon-Enola HS,"6'0""",F,42,https://www.arkansastechsports.com/sports/womens-basketball/roster/dessie-mccarty/5580,2025-26
947,Arkansas Tech,5593,Maya Bujak,Freshman,"Flower Mound, Texas",,Flower Mound HS,"5'10""",F,,https://www.arkansastechsports.com/sports/womens-basketball/roster/maya-bujak/5593,2025-26
947,Arkansas Tech,5589,Mackenzie Heeke,Junior,"Norman, Okla.",,Howard College,"5'8""",G,,https://www.arkansastechsports.com/sports/womens-basketball/roster/mackenzie-heeke/5589,2025-26
947,Arkansas Tech,5588,Perina Leime,Senior,"Melbourne, Victoria, Australia",,Little Rock,"5'10""",G,,https://www.arkansastechsports.com/sports/womens-basketball/roster/perina-leime/5588,2025-26
947,Arkansas Tech,5590,Jessie Lyle,Freshman,"De Queen, Ark.",,De Queen HS,"5'7""",G,,https://www.arkansastechsports.com/sports/womens-basketball/roster/jessie-lyle/5590,2025-26
947,Arkansas Tech,5591,Shalyn Lyle,Freshman,"De Queen, Ark.",,De Queen HS,"5'7""",G,,https://www.arkansastechsports.com/sports/womens-basketball/roster/shalyn-lyle/5591,2025-26
947,Arkansas Tech,5587,Jadah Pickens,Senior,"Conway, Ark.",,Henderson State,"5'6""",G,,https://www.arkansastechsports.com/sports/womens-basketball/roster/jadah-pickens/5587,2025-26
947,Arkansas Tech,5594,Kennedi Scrivner,Freshman,"Nashville, Ark.",,Nashville HS,"5'8""",G,,https://www.arkansastechsports.com/sports/womens-basketball/roster/kennedi-scrivner/5594,2025-26
947,Arkansas Tech,5595,Jaiden Smith,Junior,"Oklahoma City, Okla.",,Cowley CC,"5'9""",G,,https://www.arkansastechsports.com/sports/womens-basketball/roster/jaiden-smith/5595,2025-26
947,Arkansas Tech,5592,Logan Young,Freshman,"Dover, Ark.",,Dover HS,"5'10""",F,,https://www.arkansastechsports.com/sports/womens-basketball/roster/logan-young/5592,2025-26
95,Chico St.,7105,Jiana Creswell,Senior,"Vacaville, Calif.",Vanden HS,,"5'10""",G,10,https://www.chicowildcats.com/sports/womens-basketball/roster/jiana-creswell/7105,2025-26
95,Chico St.,7108,Kamil Reid,Sophomore,"Antioch, Calif.",Carondelet HS,,"5'8""",G,12,https://www.chicowildcats.com/sports/womens-basketball/roster/kamil-reid/7108,2025-26
95,Chico St.,7109,Kaila Woo,Junior,"La Palma, Calif.",Rolling Hills Prep,,"5'5""",G,21,https://www.chicowildcats.com/sports/womens-basketball/roster/kaila-woo/7109,2025-26
95,Chico St.,7107,Madison Parry,Senior,"Loomis, Calif.",Del Oro HS,Cal Poly Humboldt,"5'10""",F,24,https://www.chicowildcats.com/sports/womens-basketball/roster/madison-parry/7107,2025-26
95,Chico St.,7106,Kaylie Edge,Senior,"Richmond, Calif.",Salesian College Prep,Sacramento State,"5'10""",G,41,https://www.chicowildcats.com/sports/womens-basketball/roster/kaylie-edge/7106,2025-26
973,Berry,9570,Elly Callihan,Senior,"Ellijay, Ga.",Gilmer County,,"6'0""",F,1,https://www.berryvikings.com/sports/womens-basketball/roster/elly-callihan/9570,2025-26
973,Berry,9571,Lauren Ellard,Senior,"Oxford, Ala.",Oxford,,"5'10""",G,2,https://www.berryvikings.com/sports/womens-basketball/roster/lauren-ellard/9571,2025-26
973,Berry,9576,Jeryn  Jarrett,Junior,"Hendersonville, Tenn.",Hendersonville,,"5'4""",G,3,https://www.berryvikings.com/sports/womens-basketball/roster/jeryn-jarrett/9576,2025-26
973,Berry,9579,Kaylana Curry,Freshman,"Gainesville, Ga.",East Hall,,"5'4""",G,4,https://www.berryvikings.com/sports/womens-basketball/roster/kaylana-curry/9579,2025-26
973,Berry,9573,McKinley Heiden,Junior,"Peachtree City, Ga.",Starrs Mill,,"5'6""",G,5,https://www.berryvikings.com/sports/womens-basketball/roster/mckinley-heiden/9573,2025-26
973,Berry,9577,Briaiah Lewis,Sophomore,"Atlanta, Ga.",Midtown,,"5'10""",G,7,https://www.berryvikings.com/sports/womens-basketball/roster/briaiah-lewis/9577,2025-26
973,Berry,9583,Izzy Ramirez,Freshman,"Kennesaw, Ga.",Mount Paran Christian School,,"5'5""",G,10,https://www.berryvikings.com/sports/womens-basketball/roster/izzy-ramirez/9583,2025-26
973,Berry,9568,Gabrielle Aiello,Junior,"Canton, Ga.",Creekview,,"5'7""",G,11,https://www.berryvikings.com/sports/womens-basketball/roster/gabrielle-aiello/9568,2025-26
973,Berry,9581,Jade Lewis,Graduate Student,"Atlanta, Ga.",Midtown,,"5'11""",G,12,https://www.berryvikings.com/sports/womens-basketball/roster/jade-lewis/9581,2025-26
973,Berry,9580,Avery Huffman,Freshman,"Alpharetta, Ga.",Denmark,,"5'6""",,13,https://www.berryvikings.com/sports/womens-basketball/roster/avery-huffman/9580,2025-26
973,Berry,9574,Emma Hempker,Sophomore,"Alpharetta, Ga.",Denmark,,"5'11""",F,15,https://www.berryvikings.com/sports/womens-basketball/roster/emma-hempker/9574,2025-26
973,Berry,9575,Callie Jackson,Senior,"Athens, Ga.",North Oconee,,"5'10""",F,21,https://www.berryvikings.com/sports/womens-basketball/roster/callie-jackson/9575,2025-26
973,Berry,9582,Avery Payne,Freshman,"Franklin, Tenn.",Page,,"5'6""",G,22,https://www.berryvikings.com/sports/womens-basketball/roster/avery-payne/9582,2025-26
973,Berry,9569,Alana Azeta,Sophomore,"Chamblee, Ga.",Chamblee,,"6'1""",F,23,https://www.berryvikings.com/sports/womens-basketball/roster/alana-azeta/9569,2025-26
973,Berry,9572,Addison Ghorley,Sophomore,"Canton, Ga.",Sequoyah,,"5'8""",G,24,https://www.berryvikings.com/sports/womens-basketball/roster/addison-ghorley/9572,2025-26
973,Berry,9578,Ava Travis,Junior,"Dayton, Tenn.",Rhea County,,"6'0""",F,25,https://www.berryvikings.com/sports/womens-basketball/roster/ava-travis/9578,2025-26
9754,UC-Colo. Springs,7249,Ellie Reynolds,Senior,"Kenosha, Wis.",Westosha Central,Oakton College,"5'8""",G,0,https://www.gomountainlions.com/sports/womens-basketball/roster/ellie-reynolds/7249,2025-26
9754,UC-Colo. Springs,7245,Gia Bradley,Senior,"Fort Worth, Texas",Chisholm Trail,Otero Junior College,"5'8""",G,2,https://www.gomountainlions.com/sports/womens-basketball/roster/gia-bradley/7245,2025-26
9754,UC-Colo. Springs,7250,Breelyn Robinson,Redshirt Senior,"Aurora, Colo.",Grandview,,"5'6""",G,3,https://www.gomountainlions.com/sports/womens-basketball/roster/breelyn-robinson/7250,2025-26
9754,UC-Colo. Springs,7254,Grace Stanley,Freshman,"Parker, Colo.",Legend,,"5'4""",G,4,https://www.gomountainlions.com/sports/womens-basketball/roster/grace-stanley/7254,2025-26
9754,UC-Colo. Springs,7248,Rylie Ottmann,Senior,"Albuquerque, N.M.",La Cueva,,"5'6""",G,5,https://www.gomountainlions.com/sports/womens-basketball/roster/rylie-ottmann/7248,2025-26
9754,UC-Colo. Springs,7255,Mia DiPuccio,Freshman,"Chandler, Ariz.",Seton Catholic Preparatory,,"6'0""",F,10,https://www.gomountainlions.com/sports/womens-basketball/roster/mia-dipuccio/7255,2025-26
9754,UC-Colo. Springs,7256,Brianne Mansanares,Freshman,"Colorado Springs, Colo.",Doherty,,"5'9""",G,11,https://www.gomountainlions.com/sports/womens-basketball/roster/brianne-mansanares/7256,2025-26
9754,UC-Colo. Springs,7253,Ayianna Johnson,Junior,"Jefferson, Wis.",Jefferson,University of Colorado / University of Minnesota,"6'3""",F,13,https://www.gomountainlions.com/sports/womens-basketball/roster/ayianna-johnson/7253,2025-26
9754,UC-Colo. Springs,7251,Olivia Towns,Junior,"Monument, Colo.",Palmer Ridge,Western Colorado,"6'3""",F,14,https://www.gomountainlions.com/sports/womens-basketball/roster/olivia-towns/7251,2025-26
9754,UC-Colo. Springs,7246,Jayla Jackson-Allen,Sophomore,"Kennedale, Texas",Brewer,,"5'5""",G,15,https://www.gomountainlions.com/sports/womens-basketball/roster/jayla-jackson-allen/7246,2025-26
9754,UC-Colo. Springs,7257,Lydia Flowers,Freshman,"Colorado Springs, Colo.",Air Academy,,"6'0""",F,21,https://www.gomountainlions.com/sports/womens-basketball/roster/lydia-flowers/7257,2025-26
9754,UC-Colo. Springs,7260,Mya Wilson,Junior,"Stephenville, Texas",Stephenville,,"5'9""",G,22,https://www.gomountainlions.com/sports/womens-basketball/roster/mya-wilson/7260,2025-26
9754,UC-Colo. Springs,7247,Amyah Moore Allen,Redshirt Senior,"Colorado Springs, Colo.",Harrison,Trinity Valley CC,"5'8""",G,23,https://www.gomountainlions.com/sports/womens-basketball/roster/amyah-moore-allen/7247,2025-26
9754,UC-Colo. Springs,7259,Brynae Stewart,Junior,"Colorado Springs, Colo.",Pine Creek,Colorado State Pueblo,"6'0""",F,24,https://www.gomountainlions.com/sports/womens-basketball/roster/brynae-stewart/7259,2025-26
9754,UC-Colo. Springs,7258,Brooklyn Hurtado,Sophomore,"Cisco, Texas",Cisco,Wayland Baptist University,"6'2""",F,25,https://www.gomountainlions.com/sports/womens-basketball/roster/brooklyn-hurtado/7258,2025-26
995,Caldwell,6331,Jah'Nel Lewis,Junior,"Jersey City, N.J.",Fort Lee,,"5'3""",G,1,https://www.caldwellathletics.com/sports/womens-basketball/roster/jah-nel-lewis/6331,2025-26
995,Caldwell,6332,Nia Clemons,Junior,"No. Plainfield, N.J.",St. Thomas Aquinas,,"5'8""",F,2,https://www.caldwellathletics.com/sports/womens-basketball/roster/nia-clemons/6332,2025-26
995,Caldwell,6333,Jaylyn  Orefice,Sophomore,"Union City, NJ",Union City,,"5'8""",G/F,4,https://www.caldwellathletics.com/sports/womens-basketball/roster/jaylyn-orefice/6333,2025-26
995,Caldwell,6334,Tyler Dendy,Senior,"Ossining, N.Y.",Ossining,,"5'8""",G,5,https://www.caldwellathletics.com/sports/womens-basketball/roster/tyler-dendy/6334,2025-26
995,Caldwell,6335,Marissa Sorvillo,Senior,"Charlotte, N.C.",Lake Norman Charter,,"6'0""",G,10,https://www.caldwellathletics.com/sports/womens-basketball/roster/marissa-sorvillo/6335,2025-26
995,Caldwell,6336,Lucy Coogan,Senior,"Kilkenny, Ireland",Loreto Secondary School,,"6'0""",G/F,11,https://www.caldwellathletics.com/sports/womens-basketball/roster/lucy-coogan/6336,2025-26
995,Caldwell,6337,Brooke Corbett,Junior,"Staten Island, N.Y.",St. Joseph by the Sea,,"5'8""",G,13,https://www.caldwellathletics.com/sports/womens-basketball/roster/brooke-corbett/6337,2025-26
995,Caldwell,6372,Sofia Maldonado,Sophomore,"Jackson Heights, N.Y.",St. Mary's,,"5'8""",G/F,14,https://www.caldwellathletics.com/sports/womens-basketball/roster/sofia-maldonado/6372,2025-26
995,Caldwell,6339,Neysa Aguilar,Junior,"Middlesex, N.J.",Middlesex,,"5'5""",G,15,https://www.caldwellathletics.com/sports/womens-basketball/roster/neysa-aguilar/6339,2025-26
995,Caldwell,6340,Gules Esposito,Senior,"Staten Island, N.Y.",Curtis,,"5'7""",G,22,https://www.caldwellathletics.com/sports/womens-basketball/roster/gules-esposito/6340,2025-26
995,Caldwell,6341,Shauntia Alexander,Junior,"No. Plainfield, N.J.",Saint Benedict's Prep,,"5'7""",G/F,24,https://www.caldwellathletics.com/sports/womens-basketball/roster/shauntia-alexander/6341,2025-26
995,Caldwell,6342,Emily Piper,Sophomore,"Long Beach, California",Millikan,,"6'2""",F,31,https://www.caldwellathletics.com/sports/womens-basketball/roster/emily-piper/6342,2025-26
995,Caldwell,6343,Shayne Eldridge,Sophomore,"Wall, NJ",Wall,,"5'7""",G,32,https://www.caldwellathletics.com/sports/womens-basketball/roster/shayne-eldridge/6343,2025-26
995,Caldwell,6344,Mariah Luke,Sophomore,"Binghamton, NY",Binghamton,,"6'0""",F,34,https://www.caldwellathletics.com/sports/womens-basketball/roster/mariah-luke/6344,2025-26
995,Caldwell,6348,Ashley Chio,Sophomore,"North Vancouver, Canada",DME Academy,,"5'5""",G,,https://www.caldwellathletics.com/sports/womens-basketball/roster/ashley-chio/6348,2025-26
995,Caldwell,6346,Harmony Earth-Wiley,Junior,"Dearborn, Michigan",,,"6'0""",F,,https://www.caldwellathletics.com/sports/womens-basketball/roster/harmony-earth-wiley/6346,2025-26
995,Caldwell,6345,Jessaiah Reynoso,Freshman,,Passaic,,,G,,https://www.caldwellathletics.com/sports/womens-basketball/roster/jessaiah-reynoso/6345,2025-26
542,Pfeiffer,5426,Ge'Kayla Goins,Freshman,"Browns Summit, N.C.",Piedmont Classical,,"5'5""",G,0,https://www.gofalconsports.com/sports/womens-basketball/roster/ge-kayla-goins/5426,2025-26
542,Pfeiffer,5417,Lola Cabaniss-Ali,Junior,"Mint Hill, N.C.",Independence,,"5'7""",G/F,4,https://www.gofalconsports.com/sports/womens-basketball/roster/lola-cabaniss-ali/5417,2025-26
542,Pfeiffer,5427,Kaileigh Gunter,Junior,"Nashville, N.C.",Nash Central,,"5'7""",G,5,https://www.gofalconsports.com/sports/womens-basketball/roster/kaileigh-gunter/5427,2025-26
542,Pfeiffer,5428,Madeline Anderson,Freshman,"Reidsville, N.C.",Community Baptist,,"5'5""",G,10,https://www.gofalconsports.com/sports/womens-basketball/roster/madeline-anderson/5428,2025-26
542,Pfeiffer,5429,Lettie Michael,Junior,"Lexington, N.C.",North Davidson,,"5'10""",G,11,https://www.gofalconsports.com/sports/womens-basketball/roster/lettie-michael/5429,2025-26
542,Pfeiffer,5430,Nevah Cannon,Freshman,"Clayton, N.C.",Cleveland,,"5'7""",G,12,https://www.gofalconsports.com/sports/womens-basketball/roster/nevah-cannon/5430,2025-26
542,Pfeiffer,5422,Jaylisa Lawson,Sophomore,"Graham, N.C.",Graham,,"5'6""",G,12,https://www.gofalconsports.com/sports/womens-basketball/roster/jaylisa-lawson/5422,2025-26
542,Pfeiffer,5425,Miya Horton,Junior,"Lenior, N.C.",South Iredell,,"5'6""",G,14,https://www.gofalconsports.com/sports/womens-basketball/roster/miya-horton/5425,2025-26
542,Pfeiffer,5431,Savanna Wise,Freshman,"Salisbury, N.C.",East Rowan,,"5'7""",G,20,https://www.gofalconsports.com/sports/womens-basketball/roster/savanna-wise/5431,2025-26
542,Pfeiffer,5432,Kenya Copeland,Freshman,"Goldsboro, N.C.",Wayne Prep,,"5'5""",G,21,https://www.gofalconsports.com/sports/womens-basketball/roster/kenya-copeland/5432,2025-26
542,Pfeiffer,5423,Peyton McPeters,Junior,"Marion, N.C.",McDowell,,"6'0""",F,21,https://www.gofalconsports.com/sports/womens-basketball/roster/peyton-mcpeters/5423,2025-26
542,Pfeiffer,5433,Nyree Bell,Freshman,"Greensboro, N.C.",Southeast Guilford,,"5'10""",F,22,https://www.gofalconsports.com/sports/womens-basketball/roster/nyree-bell/5433,2025-26
542,Pfeiffer,5424,Kendyll Moore,Sophomore,"Mooresville, N.C.",Lake Norman,,"5'9""",G,22,https://www.gofalconsports.com/sports/womens-basketball/roster/kendyll-moore/5424,2025-26
542,Pfeiffer,5421,Hannah Isley,Senior,"China Grove, N.C.",Carson,,"5'8""",F,23,https://www.gofalconsports.com/sports/womens-basketball/roster/hannah-isley/5421,2025-26
542,Pfeiffer,5420,Ava Hairston,Sophomore,"Winston-Salem, N.C.",Mt. Tabor,,"5'7""",G,24,https://www.gofalconsports.com/sports/womens-basketball/roster/ava-hairston/5420,2025-26
542,Pfeiffer,5434,Janiya Byrd,Sophomore,"Concord, N.C.",Concord Academy,,"5'5""",G,30,https://www.gofalconsports.com/sports/womens-basketball/roster/janiya-byrd/5434,2025-26
542,Pfeiffer,5435,Marion Scott,Freshman,"Mebane, N.C.",Eastern Alamance,,"6'0""",F,34,https://www.gofalconsports.com/sports/womens-basketball/roster/marion-scott/5435,2025-26
542,Pfeiffer,5418,Janyla Duncan,Junior,"Kannapolis, N.C.",Central Cabarrus,,"5'6""",G,35,https://www.gofalconsports.com/sports/womens-basketball/roster/janyla-duncan/5418,2025-26
542,Pfeiffer,5436,Isis Smith,Freshman,"Salisbury, N.C.",East Rowan,,"6'0""",F,42,https://www.gofalconsports.com/sports/womens-basketball/roster/isis-smith/5436,2025-26
415,Miami,,Ra Shaya Kyle,Graduate Student,"Marion, Ind.",Marion HS,Florida,6-6,Center,0,https://miamihurricanes.com/sports/wbball/roster/season/2025-26/player/ra-shaya-kyle/,2025-26
415,Miami,,Camille Williams,Freshman,"Fort Worth, Texas",Boswell HS,,5-11,Guard,1,https://miamihurricanes.com/sports/wbball/roster/season/2025-26/player/camille-williams/,2025-26
415,Miami,,Soma Okolo,Freshman,"Leander, Texas",Glenn HS,,6-1,Forward,3,https://miamihurricanes.com/sports/wbball/roster/season/2025-26/player/soma-okolo/,2025-26
415,Miami,,Candace Kpetikou,Redshirt Sophomore,"Niamey, Niger",Saint Joseph High School,Washington State,6-3,Center,4,https://miamihurricanes.com/sports/wbball/roster/season/2025-26/player/candace-kpetikou/,2025-26
415,Miami,,Ahnay Adams,Sophomore,"New Bedford, Mass.",Tilton School,,5-6,Guard,5,https://miamihurricanes.com/sports/wbball/roster/season/2025-26/player/ahnay-adams/,2025-26
415,Miami,,Danielle Osho,Freshman,"Dacula, Ga.",Hebron Christian Academy,,6-1,Forward,7,https://miamihurricanes.com/sports/wbball/roster/season/2025-26/player/danielle-osho/,2025-26
415,Miami,,Mya Kone,Junior,"Pompano Beach, Fla.",Blanche Ely,FIU / James Madison,6-2,Forward,8,https://miamihurricanes.com/sports/wbball/roster/season/2025-26/player/mya-kone/,2025-26
